Line_Number,Dominant_Topic_Number,Percentage_Contribution,Keywords_In_Dominant_Topic,Sentences
273,2,18.44 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Improve waiting lines for sick patients.
1823,2,15.97 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Better service in the ER
893,2,18.84 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","a lot of food contains gmo's which are very harmful for our health.  a lot of illnesses originate due to the body's constant exposure to gmo's.  there should be more education in regards to proper nutrition and lifestyle.  when it comes to health, the government isn't always the one to go to for help because money controls everything, and food companies that produce products or raise livestock that contain gmo's are billion-dollar businesses that by law do not have to tell the consumer what they put in their products.  basically, they are protected from harm, even though they are the ones contributing to the general population's harm."
256,2,16.93 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Expedite wait times in emergency rooms.
255,2,16.93 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Improve quality of hospital food.
1011,2,22.41 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","If more money was put into diagnostics it would save time and money (in the long run). It would save patients money by not having to buy unnecessary medicine and make multiple hospital trips, and save the time of the doctors by producing a higher turnover rate (seeing more patients)."
680,2,16.83 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","If there was better training, the response would be faster."
679,2,17.25 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","If they were more response, they could have saved more lives"
1835,2,16.33 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Provide faster ambulance and fire truck services
1369,2,15.66 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Technology has come a long way .
1586,2,16.9 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",General practitioners need a higher salary or else more and more doctors are going to specialize their field of study because the benefits are better. We don't want to run out of general practitioners
667,2,17.25 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",better coverage for emergency room services
1587,2,18.27 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","lower incomes should have access to diagnosis and prescription or shot, but not ER services or specialist appointments (like podiatrist, dermatologist, etc)"
1172,2,18.27 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","They should be required to run one mile every week. On the other days, they could play fun games to keep them from getting burned out and not liking PE anymore."
664,2,22.76 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","Hospital waiting rooms and information desk should offer monthly newsletters for the people of the hospital to see more of what is going on with in their hospital, such as new technology, new doctors, and or modification to hospitals policies or areas of the hospital"
1367,2,18.09 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",money and fees should be last on this list
1831,2,18.89 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Create ways that give people who are sick a way to wait at home until they can be seen so that they can avoid spreading germs.
865,2,16.62 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","if anyone is sick, whether they have insurance or not, they should be able and have the right to receive emergency room services"
1022,2,17.36 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","by stopping health problems from occurring early on they will actually be saving money from having less serious complications from developing, which can boost the economy"
1023,2,21.33 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","there should be thorough education for anyone who gets pregnant, has a baby, or adopts/fosters-on how to keep the baby healthy. and what signs to watch out for, this would help to decrease the amount of hospital visits from new parents who may think every cough is a bad thing, and to avoid simple illnesses that could've been avoided."
1830,2,17.91 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Create certain clinics for certain age groups to insure that everyone is seen quicker
1024,2,17.68 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","Agreed, we should work towards preventing illness so that we don't have to deal with the expenses of curing illness."
1594,2,18.89 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","Our taxes should be going to the medical industry and not to weaponry, as we are in severe need of more public hospitals and parkland alone will not cut it"
1281,2,17.01 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Yeah because sometimes they'll prescribe you medicine that you can get OTC but they'll make you pay more for the prescribed medicine
624,2,22.27 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Most hospitals and physicians offices are more technologically advanced in being paperless but in order to be fully paperless would mean a reduction in hackers for identity theft and fraud purposes. A lot of hospitals don't cut the small cost because these costs don't add up the way the large budget cuts do.
275,2,20.24 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Depending on how severe someone is hurt then they should be skipped to the front of the line. If they medical attention that you need is not as an emergency then you should be willing to let others get treated first.
1354,2,15.66 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Secure our borders
1241,2,15.66 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Along with all the mental disorders as well.
1799,2,17.57 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","I honestly think in the financial sense, we'll have to use money to make money. We have research for a reason but research needs funding. Once this research hits a breaking point, then is where I think the cost of healthcare will go down. Until then, I find it difficult to think that it'll just go down automatically and everyone's health will be better."
1286,2,18.31 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",That way people pay according to their income. Like 2% let's say gets put into this account monthly
312,2,19.85 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","It's not the rich people's fault that they can afford doctors, Americans should worry about ways to save money so that they too can afford doctors or invest that money to improve the way it is spent in the medical fields to help cure people."
1795,2,20.43 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","I agree to a point but, the reason its so expensive in the US is because the healthcare system has been virtually unwatched. The insurance companies have basically created an oligarchy which they all agree on a certain price for everything, which in return they all gain money. A flu shot in the UK is 10 dollars. The drastic influx of prices in the US is criminal, government needed to step in, just like when the government took down monopolies."
314,2,22.09 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Instead of loosing territory to new Wal-Mart's we should use that territory to build new hospitals or clinics.
584,2,17.08 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","A universal health care system should be on back up so when a person checks into a hospital while on vacation, there isn't a stack of paperwork to fill out every time."
1624,2,16.93 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Recognize the problem and take serious steps to improve it.
1441,2,17.19 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","I agree. they probably go to seminars with other doctors worldwide and get their updated information through there. And if they don't, they should make up seminars for these doctors to go to."
14,2,17.87 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",The government could pull out all money going into the healthcare system and the country would just have to build itself back up by people helping each other out.
1626,2,20.09 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","That will not give the poor any more options. poor will not save there money for a lower copay, yet waste it and rely on help from the government."
321,2,20.94 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",The waiting is too long for emergency care. May be they should start improving with the emergency unit first.
322,2,19.25 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",even if they build hospitals and clinics it will be no use if people cant afford to go.
576,2,16.9 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","Hospitals should be required by a federal law program to have up to date check in, check out, and on going care technology."
575,2,18.44 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Hospitals should have more health care information days.
324,2,18.44 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","Basically, everything revolves around money so they should think first about how to distribute money."
325,2,19.59 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",The workers of the hospitals should be friendly and reliable because many of them dont smile and it does really hurt the reputation of the hospitals.
571,2,17.72 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Would have to be HIPPA approved to avoid leaking personal information
1794,2,15.87 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","That problem deals with lobbying, or legal corruption, get rid of it and you'll see way more passionate people in office."
597,2,16.73 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",there should be a time limit on waiting in the Emergency rooms
1804,2,18.68 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","Refusal of healthcare is tricky because once someone refuses healthcare, say if they got in a car accident, the unknown trauma can effect them later. So maybe having some sort of consultation regardless can possibly reduce long-term effects."
603,2,17.79 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","We could also just better staff the hospital, it`ll be more expensive for the hospital and overwhelming for the doctor if we keep them overnight."
277,2,19.45 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","By all means if you have the money to get at the front of the line, well they better pay double so that money can circulate and it can be used for other medical expenses."
1605,2,18.78 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","Also, emergency services is a must hence the emergency part."
278,2,20.77 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","they should make it a different system to be seen in a emergency room, because you arent there to wait you have an emergency so obviously need to be seen quickly. In and out service. maybe get more doctors for the emergency room"
22,2,21.76 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","Being able to visit specialists with reasonable prices will also help in the long run--illness could improve or caught early before worsens, and less trips to a physician who could possibly not know what is wrong"
615,2,17.79 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",they could create a program to train hospital staff like every 3-6 months to make sure they know what they're doing
281,2,16.62 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","do away with obamacare and start from scratch by looking at reality now, not seeing how to improve what we already have."
282,2,18.84 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","definitely yes, you are paying good money for your dear old loved one to be taken care of and payed attention to, so that is the obvious reason they are in there in the first place because some families only have time to visit not enough time to check on their meds and health 24/7"
283,2,19.91 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",i think the same that hospitals should worry less about the architecture of their building unless they are accommodating on the number of rooms for patients rather than the style or appearance of the place to save money on decorations and spend it on equipment
302,2,17.19 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","This is a good idea. If you have a minor cut that needs to be stitched and someone comes in with a limb cut off or something just as severe, they should get treatment first."
610,2,17.25 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",improve their installment plans
611,2,18.11 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",A hospital should have more doctors in the floor so the waiting time isn't as long
286,2,23.41 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","Hospitals are going paperless so heavy use of technology such as flat screens, table cart computers, bar codes, and tablets are really helping the physicians to retrieve the patients' medical records faster."
607,2,17.58 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Hospitals should have more staffs
606,2,25.35 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",I think they need to stop cutting back on staff for budget cuts and saving costs but take phone out of offices or go paperless. They need to cut the small things before they cut the major things
288,2,21.49 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Hospitals are actually going paperless so they are installing many computers and flat screens.
1812,2,22.11 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day","Emergency room services already have a priority system as it is, but I think that there should be an acute ER as well because when someone comes in with a head injury (possible concussion) or a fever...they're left there for a good 15-30 minutes because it may not seem like an emergency at the moment. Don't let a trauma 1 victim come in, because then everyone will be pushed back."
1815,2,22.86 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",I love the idea that more places are transitioning to Electronic Medical Records (EMR) because it helps keep records more secure. I worked/volunteered at an office and I was able to just widely see the patient's information when I was putting paper work in. The only downside is the reliability of technology when computers act up at times.
59,2,15.96 %,"money, hospital, people, service, emergency_room, emergency, wait, put, visit, day",Healthcare services is such a business where people who are insured will get the best service as they pay for what they receive.
929,3,19.59 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","doctors should not get big bonuses for taking insurances, like medicaid or medicare, they over do work so they can get paid from the government and then ultimately it hurts the people"
1240,3,17.79 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",who pays for the patients in the mental institutions? themselves? Us or is the government paying to keep them secure?
1423,3,18.11 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",better and more sufficient payment plans to pay off doctor and hospital bills
927,3,21.95 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","getting a loan specific for medical bills should be easier, they should only work if its medical, not cosmetic or for buying anything else. and they should not have interest rates for the first 6 months to a year, after that a very low one so that the people can pay off their medical bills faster"
1242,3,18.12 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","The patients whom are in commas on life support, can not pay for there care, but its up to there love ones and when they cant pay, what happens to them. the doctors have little clue when or if they will ever wake up. and a lot of times some give up hope and pull the plug."
1238,3,18.27 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","I agree! that can lead to extra examines and procedures that can be costly and unnecessary, raising the medical bill expenses."
1374,3,15.36 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","the more the government helps out the unemployed, the less motivated they become"
945,3,23.54 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",the government should make every effort to extinguish the profit drug companies and research organizations are vying for in order to stop bribes that are made to health professionals-who endorse medicine for the wrong reasons.
1350,3,16.62 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",Get rid of welfare programs. laziness can cause obesity.
1043,3,26.91 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","I remember when insurances actually made sense to have, if you had insurance you paid less for your meds and at the doctors office. now if you are private pay you pay less for your prescriptions than someone with insurance. and sometimes the doctors visits are less expensive"
1345,3,16.62 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",Competetion between insurance companies does have an affect of prices coming down.
1285,3,22.27 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",Maybe banks should automatically put a small set amount of everyone's money into a separate savings account for that person that's specifically for healthcare. It doesn't have to be much. And then when they need something they just pay with what they have in that account and the government covers the rest of it.
1162,3,20.42 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","That would be good, or to at least put the individual on probation or have an increase percentage of monthly pay for health insurance"
1342,3,16.62 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",I would like to see cross state lines health insurance.
1339,3,16.72 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",the finance required to go to the emergency room or a hospital are extremely pricey and most of the time unaffordable which is where health insurance becomes useful
1335,3,16.04 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",it takes hours for a real emergency to be treated due to the overflow of patients
1332,3,16.92 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","americans should invest more in their health Yes american people yes, but for those who are not here legaly, they should not"
1074,3,19.45 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",the military is an important part of keeping this country strong. yes i agree the government could help more. but i think it should be more on the employers hands on whether the empoyees are covered with well enough health coverage
1075,3,20.26 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","health care should not be in the governments hands completely. one of my biggest issues with government having to much control of our health care is that the quality will be greatly reduced. when the government is involved, they are cheap and will try and find shortcuts to making such a system without paying much for it."
1331,3,16.93 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",it shouldnt be required if people cant afford it because then it takes away from the hardworkers
1292,3,19.91 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","Some people cannot afford health insurance. Although there is medicaid, the government becomes more in debt. But I think that everyone should have health insurance. Health is important and some people may need it when they are in need or of an emergency. So i think there should be a law to have health insurance."
1079,3,20.19 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","i think that medicine should be automatically paid for by all insurances if it is for [pain, emergencies, ""must-haves to survive""] but others should be paid for depending on the level of insurance you have. kind of like car insurance"
1296,3,20.24 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","I think that most Americans should have the same level of insurance care. Although health insurance prices differs, some americans are just more fortunate than others."
1303,3,15.66 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",pharmaceuticals are pricey
1082,3,17.14 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",i agree. it will also help decrease the number of misinterpretations and mistakes as well.
1084,3,24.17 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","I watched this film Sicko and it displayed the healthcare in the UK, Germany, and other foreign places.  Everybody had healthcare but I wondered if they had to pay more for taxes.  I believe we should have the right to decide if we want healthcare.  If the governments insists everybody has it then isn't it taking our right to decide.  It would be nice if everybody had healthcare but our economy is already low.  We could make budget cuts to the military but then what happens to our defense system.  Usually when we make budget cuts its money for education.  If the government decides our healthcare then they might decide what we need is too much and take a shortcut that wouldn't benefit us just to save a dollar."
1124,3,19.67 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","Health care professionals should be on a rating system nationwide to ensure professionalism when dealing with patients. This could be online, like a ""ratemyprofessor"" type system which rates on several aspects of the professional. This way patients can look up their doctors online before choosing them, and automatically the standard for quality care will increase because of demand."
1318,3,16.62 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",I think the amount of money that Americans pay for pharmaceuticals is to much.
1098,3,19.21 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",I like this idea. I do believe that if the government are in control of our government then they'll take many short cuts to just save a buck.
1099,3,17.09 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",It would be nice for everybody to have health insurance but I know many people who rarely go to the doctors.  Should they have to pay so much just for healthcare when they only visit for check ups?
1111,3,27.94 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","private companies will have the incentive of wanting their employees in their best health state, so this would make them choose a proper and effective health care plan without killing their pockets. also the fact that it is the companies job to provide for health care and not the government will help force the people who are riding on government money and peoples taxes for health and food to go out and actually look for a real job. so this in itself will decrease unemployment. lastly i agree government will have to help a little for the people who just are having bad luck with a job, but this should be a minimal hand, and for a minimal time period. at most maybe 6 months, that way people don't take advantage of our government, and make it fair for the people that work hard for their money and have to give out big taxes because other people don't have jobs. so total this would 1. increase quality. 2. decrease unemployment 3. decrease taxes. this is america, land of opportunity, not land of free-loaders."
1110,3,22.12 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","when it comes to pharmaceuticals, i think that should coincide with my previous idea that it should be taken away from the governments hand and into the hands of the companies people are employed for. along with getting health care, this should also cover medicines needed to be able to return to work healthy. employers don't want to have employees being out sick all the time, so this in itself will be incentive to having a good health care company set up for their employees."
1105,3,19.07 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","I think that the whole structure regarding insurance needs to be revamped. However, to ensure that everybody has access to healthcare is costly and therefore requires funds, hence making sure that everybody has insurance. These funds can also be raised via taxes, or subsidizing doctors."
1357,3,19.27 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",if there is a law to have health insurance then the people who cannot afford insurance will be unable to pay the fine for not having insurance which will cause more financial problems for that person
944,3,17.65 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","yearly vaccines should be made affordable, and prices should be limited for those who have large families and small pay"
1032,3,16.43 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","I agree the doctors should not get bonuses for taking specific insurances, they should take the insurance so they can help more people."
1361,3,17.01 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",pharmaceutials should make their products cheaper for those that arent on insurance or should be the same price as those who are on insurance
947,3,20.56 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",the staff should get less pay instead of more pay for making patients wait. the government should make it mandatory that treatment be given even if insurance paperwork has not gone through (yet). money can be worried about later especially if its less expensive
1233,3,17.25 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","there needs to be a higher price on people who partake in routine destructive recreational activities such as smoking, drinking, etc. of course, the price would only be raised if the uses had been over a certain limit. say, a person is allowed 3 cigarettes a week. you can smoke more, but the cost of, I don't know, a monthly insurance bill will raise. America seems to be one of the few countries that is willing to kill its citizens just to make a buck. this needs to change. this would raise the incentive to be healthier."
1230,3,21.42 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","part of the incentive to becoming a doctor is the high pay. the whole flow of income needs to be rethought so that we can still pay our doctors their fair share, while being able to give everyone who needs healthcare their share as well."
950,3,15.64 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","the government needs to make health education for future doctors/nurses/and other healthcare providers less expensive, because we have shortages that make well staffed hospitals in cases or emergencies rare."
1253,3,17.65 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","It's just hard sometimes and gets overwhelming, but I agree because part of being in the healthcare / medical field isn't just to get money but also to help others, and caring is a part of that."
1220,3,15.85 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",preventive care should increase in order to decrease the doctor visits in the future. say new borns and even during the pregancy state. the mother should be given everything needed to have a healthy baby.
955,3,20.02 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",health care coverage should be reevaluated and should only cover essentials as to not cover so much and make us pay more
1209,3,17.72 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","healthcare need not be expensive, but a bare a minimum, and should be on a "" you get what you pay for"" format."
1265,3,16.91 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",The Ambulances should be free and covered by the government same as police departments and fire departments.
959,3,18.11 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",Hire more insurance employees to weed out those who take advantage of the system
960,3,16.33 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",doctors should not be influenced by outside sources such as politics and industrial companies
961,3,20.24 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","the people with the least income should have the highest ""benefit"" from government run insurance companies such as Medicaid and Medicare"
1206,3,16.93 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",abortion shouldn't be covered by healthcare. they have birth control for that.
1401,3,23.86 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","i think health care programs and anything related to the government that makes these programs should not make us, the people, personally pay for those programs and instead take it out from our taxes"
1270,3,22.27 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",medical insurance should help regular people almost as much as they help nurses and doctors. insurance should not have random expiration dates unless you decide personally to stop paying for the insurance.
1396,3,17.72 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",Those who cannot afford health insurance should still be cared as if they had it as well for they are still paying for the cost.
1394,3,19.7 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","Although the government can somehow help us in ways if we cannot afford, we should not ALWAYS rely on government.The government is already in enough debt."
1393,3,16.62 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",Americans should be well informed and updated with what is going on
981,3,17.54 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","That is true. Doctors should be more concerned with the health of their patients, rather than making some great money-making deal with some company."
1192,3,18.57 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","The government should support health care technology and set a budget for it , especially in the research fields for finding new cure and medicine for several diseases."
989,3,15.66 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",Just because its holistic doesn't mean its less expensive
995,3,17.86 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","Yes. The government has seriously overpriced everything in the healthcare field and now trying to make it less expensive will always cost the US money. this is not to say that the patient will never have to pay and can keep prolonging it, but that it shouldn't be an issue at that moment."
999,3,16.41 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",this is to ensure that one does not have to pay too much for healthcare. only if it's needed.
1180,3,19.05 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","School districts need to learn how to budget. In most cases, other programs get greater funding. Like in some schools, more money might go towards the football department instead of the math department. They need to figure out what is more beneficial for the majority of students and budget around that."
1366,3,21.59 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","every job should provide health insurance since majority are being paid minimum wage and most of their money goes to taxes anyway, theres no harm in providing health insurance to all employees"
1358,3,26.68 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","For those that needs emergency treatment and does not have insurance, they should still be treated as if they do have insurance which goes towards the first come first served but i believe that those who dont have insurance go to the emergency room, remember that they do not have insurance, but still go anyways because they think can be quickly treated because they are in need of medical attention knowing that itll be months before they can pay off the medical bill"
1102,3,18.63 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","Vaccines supply should have enough when its needed. For example, the meningitis vaccine last year, though people without insurance can get it for $25 but what happened was the vaccines weren't enough for everyone, and they have to get them from the private care for over $100. Government should be more prepared on their stocks."
990,3,18.78 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","They already have the highest ""benefit"" from the government that's why it cost us so much. I'm paying for mine and their healthcare needs. The government should find a way to lower the cost of healthcare while still managing to keep the care the same. That way I'm not paying for the person to lazy to get a job and pay for their own healthcare"
919,3,20.8 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",private pay should not be way less than if you pay for the doctors visit with insurance. to have to pay high monthly premiums and then pay high deductibles at the doctors place is draining peoples money
1730,3,15.24 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",Then if the people are unwilling to do something about their own health the government or some other private organization will have to do it for them with or without their consent. And if they are uneducated then it would be without their consent in order to do what is best for them.
1737,3,19.83 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",Doctors should be employ by hospital and not work with hospital on contract basis. Maintenance medications should be below $5.00 for a month supply Laws should be made to reduce the rate that medical providers are getting sued unless negligence is involved on the part of the medical provider. programs should be setup in order to educated the patient on how to effectively take their medications at home Programs should be setup in order to allow healthcare providers to followup with patient on regular basis to make sure that recurrence  of health problems are reduced. Pharmacist should not be allowed to work for very long hours in order to improve accuracy of pharmacist Very busy hospitals and retail pharmacist must employ adequate number of staff in order to avoid medical errors.
417,3,21.43 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","allow people with their own, already established private health insurance to keep their insurance, while others who cannot afford or are not provided with the option of insurance can use the government's help with paying for/receiving good health care"
412,3,17.14 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","companies should provide sufficient funds for people accidents, especially common accidents in the particular work place. some avoidable accidents, however, shouldn't be paid for by the company completely"
1750,3,18.31 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",insurance companies shouldnt have a miniumum deductible. whats the point of even having insurance then?
405,3,17.25 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",all Americans should be given health insurance
404,3,17.14 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",education courses can be made optional for those who need help understanding
1755,3,21.3 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","A government watch on the healthcare system would be nice. I don't belive that their is an actuall government entity that looks over healthcare in general. I know the FDA does oversee it somewhat, but i believe that section is the only part where government can't step in, just in case it goes south, or they're doing something illegal."
1756,3,16.33 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",we pay a lot of money for doctors. The availability of them should increase.
1757,3,17.24 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","Maybe a sort of government program every once in a while, where they'll give more money to MED students. To encourage more student enrollment. That would help, but under current circumstances the problem would be where to get that money."
382,3,17.06 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",there should be a annual seminar held in schools to inform students of diseases that are common or expected to be common that year and the measures that can be taken to prevent the diseases.
1766,3,16.93 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",because i'm pretty sure that they are paying higher taxes than we are
1770,3,20.65 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","More medical professional training. With the competitive and limited nature of nursing school, it becomes discouraging for those interested. If more and more nursing schools appeared, there would be more medical professionals as it pertains to nursing which would increase the volume. At the same time, that would cost more for people to stay, but with the principles of supply and demand, the more people that come in the hospital (not run away from the long emergency room lines) the less we'd have to pay for healthcare."
436,3,17.24 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","emergency room care should be swift and timely, waiting areas should not be overcrowded with the amount of medical professionals we have and the number of emergency care facilities"
374,3,15.98 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","healthcare should be made to understand, not worrying if you have the best insurance plan or if the doctor you like does not take your insurance; such as PPO, HMO, etc..."
362,3,16.02 %,"insurance, pay, make, government, medical, company, afford, program, give, tax",The people who need healthcare the most and can't afford it would not be able to afford technology at all.
358,3,21.48 %,"insurance, pay, make, government, medical, company, afford, program, give, tax","we don't pay for that? the Mcdonald's cooperation, or the people who own that land pay for the Mcdonald's to be built. The reason that big companies like Walmart and Fast food chains are more common than hospitals is because they have the money to pay for the land and the development of the buildings."
