Line_Number,Dominant_Topic_Number,Sentences,Keywords_In_Dominant_Topic
1607,2,"Also, being open minded I know for the longest Cuba has one of the worlds best healthcare system, yet we dont copy them because they are not the same polical party.","healthcare, make, people, system, government, afford, put, program, receive, place"
1606,2,Education is the answer for the Healthcare,"healthcare, make, people, system, government, afford, put, program, receive, place"
1601,2,A reform is a  ust,"healthcare, make, people, system, government, afford, put, program, receive, place"
1651,2,"I agree, we know what needs to be done, but getting there needs to be solved. The best way to get the money is to cut back on government security and defense funds by solving national relationship issues, and inputting this difference into the healthcare system to increase medicaid and medicare availability.","healthcare, make, people, system, government, afford, put, program, receive, place"
1653,2,"medicare taxes and well fare programs should be monitored more strictly, and not alloed for everyone","healthcare, make, people, system, government, afford, put, program, receive, place"
1654,2,UNIVERSAL HEALTHCARE,"healthcare, make, people, system, government, afford, put, program, receive, place"
1597,2,"For America to be one of the top countries in the world, if not the best, we should have this soved ASAP","healthcare, make, people, system, government, afford, put, program, receive, place"
1657,2,universal healthcare does not degrade a doctors ability,"healthcare, make, people, system, government, afford, put, program, receive, place"
1593,2,and other countries that provide free healthcare,"healthcare, make, people, system, government, afford, put, program, receive, place"
1583,2,"as far as ""everyone should have healthcare"" there should be a minimum line for those who can not afford it, but obviously still need a basis of care","healthcare, make, people, system, government, afford, put, program, receive, place"
1582,2,"When they have to renew there persription, they should just let all the branches of the pharmacy know that they renewed it.","healthcare, make, people, system, government, afford, put, program, receive, place"
1664,2,"Now although I don't know as much about the healthcare system as I would like, I can say that I think the main idea for the healthcare system is to help those people who cannot help themselves. This being said, I would suggest that healthcare is more flexible towards those who need it more such as the people who are living in a poor area and cannot always provide for their family. Another good idea that may help the system is to just make more people aware of the actual problems. Take me for example, I would be able to give much better ideas to help benefit this system if I was aware of its outline procedure in more detail. So far all I can tell is that the biggest problem is, who receives what from their healthcare system, so the only idea I can generate would be that you should base an individuals healthcare rewards by the persons' way of living.","healthcare, make, people, system, government, afford, put, program, receive, place"
1665,2,"You could have certain healthcare providers that check in on families that apply for healthcare and have them give a suggested amount that should be rewarded to the person(s). It would be interesting to see how much of an affect a ""Healthcare Truck"" would have on a society. Like if a truck were to drive around almost like an ice cream truck and offer information on healthcare to all Americans. On this truck you could also apply for healthcare and talk to representatives that can provide help to those who don't know what their doing or could be doing to make their situation better. you could maybe find a way to teach kids about healthcare in school so that they can be prepared for their future responsibilities. Healthcare giveaways over the radio or drawings (like the lottery). You can have people turn in empty medicine bottles for tickets to enter in a drawing and the winner would receive Healthcare rewards.","healthcare, make, people, system, government, afford, put, program, receive, place"
1580,2,"I think we should leave our healthcare system intact at the moment, hesitating any major changes. Instead small incremental changes are necessary, something that takes time, nothing drastic and overnight, we cannot rush this. Most people do not realize that it took time to assemble such a system, with much though put into it, why not continue to do the same in regards to changing it?","healthcare, make, people, system, government, afford, put, program, receive, place"
1578,2,"Making the playing field level then, don't give one person an advantage that you would not give another. We have health issues here that must be taken care of, and until then, we need to stay focused and help our own.","healthcare, make, people, system, government, afford, put, program, receive, place"
1205,2,"not everyone, in the eyes of many, deserve free healthcare. it should cost, but to varying levels. I believe the people who work in dangerous fields that endanger their lives should have access to better healthcare than say to the people who are unemployed for long periods of time. in theory, the oil field worker is at greater risk than the stay at home mom.","healthcare, make, people, system, government, afford, put, program, receive, place"
1555,2,"Healthcare should do a better job at foreign health screenings, there are diseases and parasites that used to be extinct in this country that have come back with full force.  For example, tuberculosis was essentially wiped out but has some how become a threat in the U.S. again.","healthcare, make, people, system, government, afford, put, program, receive, place"
1074,2,the military is an important part of keeping this country strong. yes i agree the government could help more. but i think it should be more on the employers hands on whether the empoyees are covered with well enough health coverage,"healthcare, make, people, system, government, afford, put, program, receive, place"
1728,2,"Equip hospitals the way they should be regardless of their size. Example : My father just went for broke ribs/puncture lung   no insurance.... Ambulance ride there, they could not see him, so then took him to 2nd place, no room, third place they put him in ICU. He had 3 rides... 3 rides he will be billed for even tho it was not his choice. Every place needs to be ready for anything. Good job Greenbay","healthcare, make, people, system, government, afford, put, program, receive, place"
1731,2,"These people are stuck in their ways are teaching the children of today. If we want to change education of the ""future of america"" then we would need to reform more than just healthcare in order to take care of healthcare. In order to be a teacher you need a 2.0 gpa? Ridiculous.","healthcare, make, people, system, government, afford, put, program, receive, place"
1113,2,"Raising the quality of medicine and care should be our top priority. Doctors should praise  not by the amount of  patients they treat, but the quality of healthcare they give to the patient. Most doctors today get paid regardless on how well they treat you. This should be reformed!","healthcare, make, people, system, government, afford, put, program, receive, place"
1317,2,Emergency rooms should be organized better. There should be a system that all medical healthcare providers follow.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1106,2,"Certain industries should compensate their workers with full healthcare benefits. It is more likely for someone working around nuclear reactors, for instance, to contract cancer from the radiation. These companies should be fully liable for their workers' healthcare costs.","healthcare, make, people, system, government, afford, put, program, receive, place"
1771,2,"Limiting military healthcare. Many people take advantage of the ""free"" healthcare the military offers and go in for the slightest things such as a cough or a bruise, get medication they can buy at a drugstore. Also, some female spouses tend to pop out more babies because of the ""free"" healthcare.","healthcare, make, people, system, government, afford, put, program, receive, place"
1777,2,"The idea of universal healthcare is a good idea, however seeing how people ""abuse"" that liberty in the military sense (as far as dependents go) if that was more widespread, it wouldn't be good for our economy.","healthcare, make, people, system, government, afford, put, program, receive, place"
1104,2,"I also believe in minimal government intervention within the economy; however some intervention is still necessary to a certain extent. Millions of people are priced out of healthcare today meaning that often this system is causing more harm than good. This is when the government needs to step in and make certain restrictions. Private companies work better than state run ones, however their primary motive is profit. When it comes to healthcare, we have to remember that this method will inevitably price out some customers ('patients'). It is essential that nobody gets left behind. Just like education, healthcare is a need which should not be denied to any citizen.","healthcare, make, people, system, government, afford, put, program, receive, place"
1103,2,"The importance of the military should not be undermined. However, we in the US are as further away from doing that than any nation in the world. The United States spends more on military than any nation in the world. A lot of that spending is superfluous and there is plenty of room to make budget cuts there.","healthcare, make, people, system, government, afford, put, program, receive, place"
1779,2,A huge portion of nursing is people skills. I feel that an interviewing portion of the nursing SCHOOL application process would weed out those who don't have people skills.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1781,2,Take the government out of the Healthcare system ASAP.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1782,2,Universal HealthCare sounds good if it were not for illegals using all of the resources.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1783,2,"In order to cut cost for health care for AMERICANS, we need to stop giving free health care to those who are here illegally, on visas, or those who come for a short time for education. We as Americans pay way to much for those who take advantage of our system that was put there for the Legal American people.","healthcare, make, people, system, government, afford, put, program, receive, place"
1513,2,free emergency healthcare should not be made available to patients 85 and older,"healthcare, make, people, system, government, afford, put, program, receive, place"
1324,2,I think all americans should know what our current healthcare is all about.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1623,2,Establishment of better healthcare structure is a must.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1325,2,Healthcare providers should take the time to fully understand what is wrong with the patient and not just blow it off or just assume something else.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1789,2,Make a Law stating that no politician should receive funds from donors who control insurance companies or any other companies for that matter.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1090,2,"exactly and the last thing we need is for money to be taken from our education. its because people arent getting a good enough education that they are needing medicare. if more people focused and highering their education, and if the government went more into helping the education system less people would need government care to afford health care. less people would get sick because they would be able to afford a cleaner enviroment","healthcare, make, people, system, government, afford, put, program, receive, place"
1089,2,i dont think the government should play in any role of the health care. anytime the government takes part in anything with the people the quality greatly decreases. it should be the responsibility of the workplace.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1326,2,"Not everybody is going to fully support the healthcare system. Not everyone is going to be happy, but the healthcare system should be redone to satisfy the needs of the american people","healthcare, make, people, system, government, afford, put, program, receive, place"
1084,2,"I watched this film Sicko and it displayed the healthcare in the UK, Germany, and other foreign places.  Everybody had healthcare but I wondered if they had to pay more for taxes.  I believe we should have the right to decide if we want healthcare.  If the governments insists everybody has it then isn't it taking our right to decide.  It would be nice if everybody had healthcare but our economy is already low.  We could make budget cuts to the military but then what happens to our defense system.  Usually when we make budget cuts its money for education.  If the government decides our healthcare then they might decide what we need is too much and take a shortcut that wouldn't benefit us just to save a dollar.","healthcare, make, people, system, government, afford, put, program, receive, place"
1082,2,i agree. it will also help decrease the number of misinterpretations and mistakes as well.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1798,2,"I personally don't see how the government stays out of healthcare. If the government doesn't somewhat regulate it, then who will?","healthcare, make, people, system, government, afford, put, program, receive, place"
1801,2,"Due to the shortage of health care providers, I think that continuing education is a huge implementation to continue with because it forces those providers to stay up to date and knowledgeable.","healthcare, make, people, system, government, afford, put, program, receive, place"
959,2,Hire more insurance employees to weed out those who take advantage of the system,"healthcare, make, people, system, government, afford, put, program, receive, place"
1092,2,"i am a big believer in the laissez-fare** approach to government. ""handsoff approach"" whenever the government is involved, the quality is decreased, the care is decreased, and honestly so many shortcuts are taken, that people might as well not even use it. whenever private companies do anything, the quality is a lot higher because they need you to want it, and to buy it, so they are going to make it to the best of their ability. yes it might be a little more pricey, but wouldn't it be worth it if the product was better? this is how i feel towards government controlling our health care systems, honestly the quality would suck if it were under the government hands. the only thing i think the government should help with is education. Sweden, if you are a born citizen, you get to go to college for free. this is how it should be here in America. with a smarter population, health care would take care of itself. people would be able to afford their own health care. also we might become a top country once again. i still think their needs to be competition into what college a person attends though, otherwise college would be like high school, just a right of passage.","healthcare, make, people, system, government, afford, put, program, receive, place"
1516,2,Preventative care should be the main focus of healthcare.  It is easier to prevent someone from contracting a disease than to try to cure one.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1315,2,"I believe everyone deserves healthcare, but the current healthcare system proposed is wrong.","healthcare, make, people, system, government, afford, put, program, receive, place"
1762,2,"We don't have universal healthcare,yet.","healthcare, make, people, system, government, afford, put, program, receive, place"
1554,2,"That would be nice, but unfortunately there is no money cures.","healthcare, make, people, system, government, afford, put, program, receive, place"
1551,2,"I honestly believe there is no good answer to this healthcare problem. The way this looks is, no matter what someone has to pay the price for someone else to be healthy or not sick. There doesn't seem to be a good solution.","healthcare, make, people, system, government, afford, put, program, receive, place"
1550,2,"Yes, these ideals should always be based on what is just. It wouldnt be right if I were a kid from a hardworking yet still living paycheck to paycheck family seeing our food being taken out of our fridge and put into another family's fridge just because they make less money- The Hardworking get punished. I've lived in my truck in the past barely making enough money to survive and living without health insurance. To many people that sounds like a risk but that's the card we have been dealt and you have to learn to live within your means.","healthcare, make, people, system, government, afford, put, program, receive, place"
1737,2,Doctors should be employ by hospital and not work with hospital on contract basis. Maintenance medications should be below $5.00 for a month supply Laws should be made to reduce the rate that medical providers are getting sued unless negligence is involved on the part of the medical provider. programs should be setup in order to educated the patient on how to effectively take their medications at home Programs should be setup in order to allow healthcare providers to followup with patient on regular basis to make sure that recurrence  of health problems are reduced. Pharmacist should not be allowed to work for very long hours in order to improve accuracy of pharmacist Very busy hospitals and retail pharmacist must employ adequate number of staff in order to avoid medical errors.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1547,2,Termination of other social assistance programs to fund a help care plan for those who are lower income?,"healthcare, make, people, system, government, afford, put, program, receive, place"
1544,2,"so such as with the elderly, we should cut their benefits since they are deemed no longer useful to society? Or i guess we can have elected death panels with can decide what is or is not necessary. Only leading back to a socialist approach. These should also receive the first attention next to small children.","healthcare, make, people, system, government, afford, put, program, receive, place"
1542,2,"Maybe, English seems to be the universal language for many things such as business, why not healthcare. The only issue that may arise with a universale system is that I would take a strong effort by all nations taking part, and if it goes the way of the E.U., then could crumble down like domino's if one decides to drop, same matter as the current Euro Crisis","healthcare, make, people, system, government, afford, put, program, receive, place"
1541,2,"This should be put in the same pot as social security, and if paid for by these individuals over the span of their life, that will in the future cover their cost. Why should they be turned down if others, some not even legal in this country can receive it? This is asinine, our seniors who have paid in and worked hard, lose it all and have it given to people who have never worked a day in their life? Reform programs such as welfare and food stamps, then we can have more money to work with and begin talks on matter such as healthcare reform","healthcare, make, people, system, government, afford, put, program, receive, place"
1138,2,"There needs to be certain ""rules"" when applying for free/reduced healthcare. It shouldn't be for anyone.","healthcare, make, people, system, government, afford, put, program, receive, place"
1538,2,"We already have a system put in place called Medicaid, in which those who cannot afford services can receive them, on the taxpayer dollar. Why do we have to instead effect the privatized system? Those who receive medicaid do so off of the taxpayer, typically putting nothing in return back in, and costing taxpayers millions. Why effect directly those who can afford their own insurance? Giving equality to patients in deciding which doctors to see, this being Socialist! Also punishing doctors who take payment privately. If i have more money, and work harder, or maybe even am a little luckier, I should see whichever doctor I can afford. If I do not make enough to see that doctor, then I have to tough up and see the next one, and so on until I can afford one. This is how the world works, you get what you pay for. So everyone who cannot afford a nice car should be given a nice new Mercedes? Why? Where does the discussion end where freebies start and where they end? Keep the medical practice private, and keep the government out, they can only make things worse.","healthcare, make, people, system, government, afford, put, program, receive, place"
1137,2,People who are retired should get free healthcare when they are not able to afford it,"healthcare, make, people, system, government, afford, put, program, receive, place"
1135,2,"It would be good if healthcare gave people a goal as well, such as reward people for being healthy, like along the lines of a certain health insurance company (I can't think of the name) that gives you a device to monitor how many steps you take and you get a small reward for so many steps achieved in a day/week. And this can be as small as a discount to doctor visits or how much you pay for health insurance","healthcare, make, people, system, government, afford, put, program, receive, place"
1533,2,"A global healthcare network should be established to help for example foreigners during vacation in other countries. In addition, all healthcare documents on earth should be written in the same language and should be in the same form.","healthcare, make, people, system, government, afford, put, program, receive, place"
1747,2,More security systems and privacy should be added into offices of healthcare providers and hospitals.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1532,2,"We are living in the time period of globalization. Today, nobody can really say what home is. If the number of sick people is going to be decreased then there also going to be advantages in the U.S. The society should create a global healthcare network on all continents.","healthcare, make, people, system, government, afford, put, program, receive, place"
1531,2,The society should get more informed of current sicknesses in their districts.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1529,2,"The healthcare system should look how healthcare systems in other countries working. In Germany is a health insurance mandatory and this is right. Life is not predictable and every day something bad can happen to everybody. Because of this, the U.S needs a mandatory health insurance. This insurance should cover everyday problems like sports injuries or financial support for people with eyes disabilities. For people who want to be covered better is still the opportunity to pay more and get more.","healthcare, make, people, system, government, afford, put, program, receive, place"
1307,2,i believe that everyone should receive equal healthcare insurance but in order to get there we have to make certain sacrifices but i don't know where to start.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1528,2,Healthcare should be focused on everybody. There should not be a specific age boarder. Everybody is created equal so everybody deserves equal healthcare.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1523,2,Healthcare research should focus more on artificial transplants.  This would significantly decrease our need for organ donors.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1311,2,Healthcare insurance needs a whole makeover.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1755,2,"A government watch on the healthcare system would be nice. I don't belive that their is an actuall government entity that looks over healthcare in general. I know the FDA does oversee it somewhat, but i believe that section is the only part where government can't step in, just in case it goes south, or they're doing something illegal.","healthcare, make, people, system, government, afford, put, program, receive, place"
1522,2,Healthcare should be more focused on the young.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1757,2,"Maybe a sort of government program every once in a while, where they'll give more money to MED students. To encourage more student enrollment. That would help, but under current circumstances the problem would be where to get that money.","healthcare, make, people, system, government, afford, put, program, receive, place"
1520,2,Healthcare should be focused more on it's own country more than on others.  Charity starts at home.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1730,2,Then if the people are unwilling to do something about their own health the government or some other private organization will have to do it for them with or without their consent. And if they are uneducated then it would be without their consent in order to do what is best for them.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1496,2,senior citizens should have a basic payment plan for their own healthcare since they are receiving social security money every month.,"healthcare, make, people, system, government, afford, put, program, receive, place"
1981,2,"On the same issue, many times it is people of different ethnicity that are shy or fearful to approach people government official, this should be addressed.","healthcare, make, people, system, government, afford, put, program, receive, place"
296,2,Hospitals should be an affordable place for sick people who believe they can get better by the doctors.,"healthcare, make, people, system, government, afford, put, program, receive, place"
581,2,Education programs should more state linked than diverse from state to state.,"healthcare, make, people, system, government, afford, put, program, receive, place"
299,2,I've always thought this should be put in place. The only problem I could see would be that maybe taxes would have to be raised so that the doctors and nurses would still make money to live on.,"healthcare, make, people, system, government, afford, put, program, receive, place"
304,2,"that way more minds will have more ideas about what to do with our healthcare. Also, more people will be informed about it.","healthcare, make, people, system, government, afford, put, program, receive, place"
760,2,"It's definitely a good start. Since the world is watching how the US handles this problem of not having an established healthcare system, it should only get better.","healthcare, make, people, system, government, afford, put, program, receive, place"
305,2,"The healthcare system should be taught in high school, like in government or something.","healthcare, make, people, system, government, afford, put, program, receive, place"
306,2,This way maybe more citizens would try to fix the flaws the healthcare system has.,"healthcare, make, people, system, government, afford, put, program, receive, place"
310,2,Intensify a committee that will find the perfect healthcare system for the US.,"healthcare, make, people, system, government, afford, put, program, receive, place"
311,2,Get more people involved in the flaws that US has rather than foreign ones.,"healthcare, make, people, system, government, afford, put, program, receive, place"
312,2,"It's not the rich people's fault that they can afford doctors, Americans should worry about ways to save money so that they too can afford doctors or invest that money to improve the way it is spent in the medical fields to help cure people.","healthcare, make, people, system, government, afford, put, program, receive, place"
752,2,"Speed up STD results. Somebody could contract and STD, go in for an STD checkup, have unprotected sex, and THEN receive their results. That could suck for the other person.","healthcare, make, people, system, government, afford, put, program, receive, place"
318,2,Legalize abortion in all states and make it more affordable.,"healthcare, make, people, system, government, afford, put, program, receive, place"
326,2,There should also be diversity in workers because it might be easier for patients to interact more with workers that are from same place. Increase diversity.,"healthcare, make, people, system, government, afford, put, program, receive, place"
327,2,"US could use Canada as an example and if they find some flaws in Canada, they could always improve that part in US.","healthcare, make, people, system, government, afford, put, program, receive, place"
328,2,People should be given the care they deserve.,"healthcare, make, people, system, government, afford, put, program, receive, place"
332,2,"i think that those commercials like Everest those online schools make it to easy for people to get out in the medical field, whether it be a receptionist of just a nurses aid. I think that the medical field should require degrees with top notch nursing programs and up. Even UTA for example, it is smaller than UT A&M but we still have a wonderful program. Can you really trust people that graduate from online schools. Yeah they can pass a MCAT but by how many points? Raise the passing percentage of the medical field tests to make sure we are getting quality doctors handling our LIVES.","healthcare, make, people, system, government, afford, put, program, receive, place"
333,2,I 100% agree fully with this. One problem at a time. i think we should focus on getting out of debt first.,"healthcare, make, people, system, government, afford, put, program, receive, place"
334,2,quit spending money on putting mcdonalds on every corner of every street too.,"healthcare, make, people, system, government, afford, put, program, receive, place"
346,2,I think that the amount of restaurants in US is really making everywhere else to think that the US is a fat country.,"healthcare, make, people, system, government, afford, put, program, receive, place"
747,2,"Make glues that are as useful as normal glue, but does not have anything added that when sniffed could cause harm to people. Then, ban all other forms of glue.","healthcare, make, people, system, government, afford, put, program, receive, place"
352,2,"We are way to involved in foreign affairs. Like hurricane Katrina, the first people to actually show up and help were Canadian officers and Cubans I believe, where were the American federals? Something doesnt seem right there.","healthcare, make, people, system, government, afford, put, program, receive, place"
355,2,Bingo! Our government needs to realize yes we are an open nation and that is great! But as an open nation we should have the number one priority of focusing on our growing nation and accommodating to the needs of Americans because we are all here for one thing and that is to achieve the American Dream.,"healthcare, make, people, system, government, afford, put, program, receive, place"
356,2,"Personally, I think that if doctors and nurses, etc. were on a government paycheck like police officers or firemen then it would be easier to give health care to anyone who needs it, rather than the people who can afford it.","healthcare, make, people, system, government, afford, put, program, receive, place"
361,2,"Honestly, the only way healthcare reform is going to happen is if there is money to do it. The only way I can see that happening is if the government spends less on the military and useless goods that no one really needs from other countries and starts focusing more on it's own problems rather than the rest of the world's. Start manufacturing the medication here in the US to make it more affordable. Educate US citizens and give them scholarships to go to medical school rather than people who are only here to get an education then move back to their own country. We need to focus on ourselves before we try and give our time and money to other places in the world.","healthcare, make, people, system, government, afford, put, program, receive, place"
362,2,The people who need healthcare the most and can't afford it would not be able to afford technology at all.,"healthcare, make, people, system, government, afford, put, program, receive, place"
363,2,They can't download an affordable app if they don't have the device the app is available for. Not everyone owns an iphone or an android.,"healthcare, make, people, system, government, afford, put, program, receive, place"
364,2,If the people who need the healthcare reformed the most don't really care then nothing will change. It needs to be more widely educated so that people know what options are available to them.,"healthcare, make, people, system, government, afford, put, program, receive, place"
369,2,have better healthcare providers,"healthcare, make, people, system, government, afford, put, program, receive, place"
294,2,Healthcare isn't necessarily secure for elderly people.,"healthcare, make, people, system, government, afford, put, program, receive, place"
374,2,"healthcare should be made to understand, not worrying if you have the best insurance plan or if the doctor you like does not take your insurance; such as PPO, HMO, etc...","healthcare, make, people, system, government, afford, put, program, receive, place"
293,2,Healthcare System should be talked about more than how it really is right now. Most people do not know much about the healthcare system and it should be known to them as it affects them.,"healthcare, make, people, system, government, afford, put, program, receive, place"
280,2,they should make insurance plans affordable to anyone and everyone because this is a reason why hospitals are constantly backed up. Because not everyone can afford to pay a doctor.,"healthcare, make, people, system, government, afford, put, program, receive, place"
178,2,"The benefits or welfare checks are supposed to be in effect for the person receiving it for certain amount of years, I think that's a max of 5 years to be in the program. I do think it should be harder for it to gain those benefits or put more guidelines and rules to keep getting welfare.","healthcare, make, people, system, government, afford, put, program, receive, place"
827,2,we should make more jobs in the healthcare industry because people are always going to be sick.,"healthcare, make, people, system, government, afford, put, program, receive, place"
196,2,Maybe having state ladders for healthy families and where they rank for life style/food choices etc... I know I'm naturally competitive and it could spark some to take another step onto a healthy path. The question would be how to make it competitive without the effect of feeling bullied if your at the lower end or behind someone.,"healthcare, make, people, system, government, afford, put, program, receive, place"
204,2,What kind of levels should they have? Since you already have explained they are similar to the ones we already have today?,"healthcare, make, people, system, government, afford, put, program, receive, place"
212,2,there are people constantly visit doctors because they are over weight and that effects how much we pay for healthcare so the people who choose to make bad choices should have to pay for their own action instead of making the general population pay as a whole,"healthcare, make, people, system, government, afford, put, program, receive, place"
814,2,that would be more convenient for most people,"healthcare, make, people, system, government, afford, put, program, receive, place"
218,2,This money should be put towards education for healthcare so that the quality and technology can continue to increase.,"healthcare, make, people, system, government, afford, put, program, receive, place"
807,2,and physically disabled,"healthcare, make, people, system, government, afford, put, program, receive, place"
805,2,surgeries and operations should not be as expensive so the average person can afford them,"healthcare, make, people, system, government, afford, put, program, receive, place"
224,2,"There needs to be changes in Medicad, Medicare","healthcare, make, people, system, government, afford, put, program, receive, place"
803,2,you should be able to pay what you can afford,"healthcare, make, people, system, government, afford, put, program, receive, place"
799,2,"Lets educate people, let them know how the healthcare system works","healthcare, make, people, system, government, afford, put, program, receive, place"
240,2,"With the cost in America increasing, I honestly don't see how anyone would expect any services to decrease. Especially the services of  in the medical field, as important as they are. I think the only thing that can be done to offset the rise in cost, is prevention. It is  however the  inevitable that one will become sick however. I believe it all starts with the financial aspect of life. When the financial area of life get better, i feel all other areas of life will fall in place. including healthcare","healthcare, make, people, system, government, afford, put, program, receive, place"
252,2,make healthcare more affordable,"healthcare, make, people, system, government, afford, put, program, receive, place"
253,2,Universal healthcare. I think Canada and Denmark have universal healthcare. The US could reform its healthcare system using one or more of these countries as a prototype.,"healthcare, make, people, system, government, afford, put, program, receive, place"
254,2,Make the interior of hospitals less depressing.,"healthcare, make, people, system, government, afford, put, program, receive, place"
257,2,Improve quality of nursing homes and closely monitor the employees treatment of its residents to curb elderly abuse.,"healthcare, make, people, system, government, afford, put, program, receive, place"
262,2,As well as the long-term effects of medication. Such as the psychological effects of prolonged use of ADHD medications.,"healthcare, make, people, system, government, afford, put, program, receive, place"
264,2,The U.S healthcare system should be like Canada's healthcare system.,"healthcare, make, people, system, government, afford, put, program, receive, place"
266,2,"If we cannot have a universal healthcare system like Canada or other countries, then we should make healthcare affordable to all citizens.","healthcare, make, people, system, government, afford, put, program, receive, place"
268,2,Laws should be made to secure anything that will prevent anyone from not getting the healthcare they need.,"healthcare, make, people, system, government, afford, put, program, receive, place"
779,2,"Oh hey, we're on at the same time. It's not a cure that they need, it's the self-resolution to stop smoking.","healthcare, make, people, system, government, afford, put, program, receive, place"
271,2,Using the prototype healthcare of another county could help the US with the framework of a new healthcare system. Possibly making it better and more efficient all citizens.,"healthcare, make, people, system, government, afford, put, program, receive, place"
274,2,"Unless everyone agrees to put on the effort to make healthcare for everyone, well then everyone should have access to it. But if they do not then they have the right to exclude them from it.","healthcare, make, people, system, government, afford, put, program, receive, place"
774,2,Start the bionic program. I want to be a robot by 2020.,"healthcare, make, people, system, government, afford, put, program, receive, place"
772,2,"Destroy the current healthcare system and start up a new, free one.","healthcare, make, people, system, government, afford, put, program, receive, place"
770,2,Make being obese a social stigma,"healthcare, make, people, system, government, afford, put, program, receive, place"
766,2,"So should this healthcare system be free to low income and middle class, and have a fee for those that don't qualify? But making preventive care available to everyone.","healthcare, make, people, system, government, afford, put, program, receive, place"
175,2,Limiting the covered operations of a given program.,"healthcare, make, people, system, government, afford, put, program, receive, place"
375,2,use different types of healthcare from other places,"healthcare, make, people, system, government, afford, put, program, receive, place"
385,2,"all work places should have affordable health insurance for their employees, key word being affordable.","healthcare, make, people, system, government, afford, put, program, receive, place"
492,2,focus more on helping people who are sick rather than making money off that person,"healthcare, make, people, system, government, afford, put, program, receive, place"
494,2,"becoming a healthcare professional should be a little easier, as in some parts in medical school can be consolidated","healthcare, make, people, system, government, afford, put, program, receive, place"
497,2,many food producing companies tell the full truth about their products but put it in words that the average consumer would not understand. Something should be done so that the average consumer knows these different terms.,"healthcare, make, people, system, government, afford, put, program, receive, place"
498,2,"maybe not a lot easier, but definitely a lot more affordable.","healthcare, make, people, system, government, afford, put, program, receive, place"
950,2,"the government needs to make health education for future doctors/nurses/and other healthcare providers less expensive, because we have shortages that make well staffed hospitals in cases or emergencies rare.","healthcare, make, people, system, government, afford, put, program, receive, place"
500,2,convenient and affordable.,"healthcare, make, people, system, government, afford, put, program, receive, place"
506,2,people who use things like tobacco or are obese have put themselves in their health situations so they should be liable.,"healthcare, make, people, system, government, afford, put, program, receive, place"
512,2,states simply cannot support all the healthcare funds without federal support,"healthcare, make, people, system, government, afford, put, program, receive, place"
513,2,create punishments for refusing to visit regularly scheduled appointments without notice and rescheduling,"healthcare, make, people, system, government, afford, put, program, receive, place"
631,2,maybe a good one would be having a universal system for every hospital where all of the patient`s information is stored and use only that one system or program.,"healthcare, make, people, system, government, afford, put, program, receive, place"
515,2,"individual states can act as a guinea pig, but the amount of healthcare for all of a state's citizens would put some states in debt. keep health insurance federal, but allow states to try out different healthcare systems using federal funds","healthcare, make, people, system, government, afford, put, program, receive, place"
626,2,This is not entirely true due to the universal health care system that Obama is putting into place a lot of doctors were forced to enter that program because they do not make enough for their private services to survive.,"healthcare, make, people, system, government, afford, put, program, receive, place"
522,2,make calls to members and sometimes this will persuade them to come back to the gym by playing off of their insecurities,"healthcare, make, people, system, government, afford, put, program, receive, place"
527,2,create more of a physically active and healthy-eating society. make values and norms based around healthy living,"healthcare, make, people, system, government, afford, put, program, receive, place"
617,2,the health of the patients should be the top priority and not how much money one can make off the pateint,"healthcare, make, people, system, government, afford, put, program, receive, place"
616,2,we actually have one of the worst healthcare systems but we can improve if everyone can come together to focus on more effective ways to make the system better,"healthcare, make, people, system, government, afford, put, program, receive, place"
