Line_Number,Dominant_Topic_Number,Sentences,Keywords_In_Dominant_Topic
892,2,"to make the American health care system fair, you should be able to pay for things according to your income.","health, care, insurance, government, provide, education, free, company, service, work"
1111,2,"private companies will have the incentive of wanting their employees in their best health state, so this would make them choose a proper and effective health care plan without killing their pockets. also the fact that it is the companies job to provide for health care and not the government will help force the people who are riding on government money and peoples taxes for health and food to go out and actually look for a real job. so this in itself will decrease unemployment. lastly i agree government will have to help a little for the people who just are having bad luck with a job, but this should be a minimal hand, and for a minimal time period. at most maybe 6 months, that way people don't take advantage of our government, and make it fair for the people that work hard for their money and have to give out big taxes because other people don't have jobs. so total this would 1. increase quality. 2. decrease unemployment 3. decrease taxes. this is america, land of opportunity, not land of free-loaders.","health, care, insurance, government, provide, education, free, company, service, work"
1333,2,health insurance is important to have because unexpected things occur everyday,"health, care, insurance, government, provide, education, free, company, service, work"
1074,2,the military is an important part of keeping this country strong. yes i agree the government could help more. but i think it should be more on the employers hands on whether the empoyees are covered with well enough health coverage,"health, care, insurance, government, provide, education, free, company, service, work"
1075,2,"health care should not be in the governments hands completely. one of my biggest issues with government having to much control of our health care is that the quality will be greatly reduced. when the government is involved, they are cheap and will try and find shortcuts to making such a system without paying much for it.","health, care, insurance, government, provide, education, free, company, service, work"
1076,2,"honestly i think it should be in the hands of the employers. the company a person works for should be the main ""manager"" so to speak of the health care of their employees. for those who can not work due to disabilities, then a private investor should be held responsible. donations and community service can help to make that a possibility. and more people would rather donate to help those that need it, rather than have it forcibly be taken out of their paychecks. for the homeless, they should get a time limit on how long they are allowed to be insured without a job. if they continue to live on the streets without any attempts of applying and searching for a job, then they should be cut off. free loaders are what is draining from others of this free country.","health, care, insurance, government, provide, education, free, company, service, work"
1457,2,companies should be incouraged to self insure their employee through government inscentives.  This should also make them for competative by attracting more & better employees,"health, care, insurance, government, provide, education, free, company, service, work"
1400,2,"if we take away majority health care programs then it would solve some problems but the reasons we have more is that because if there are too many on one health care program, others might not be able to get the same amount of treatment or service that the others have that they need","health, care, insurance, government, provide, education, free, company, service, work"
1236,2,"I think it should be covered by the health care. If anti pregnancy pills didn't work , which happened in many cases , health care should be available for such situation.","health, care, insurance, government, provide, education, free, company, service, work"
1239,2,"The government should provide budget for research such as : advanced surgical tools, robotic controlled surgeries, and new surgical procedures.","health, care, insurance, government, provide, education, free, company, service, work"
1394,2,"Although the government can somehow help us in ways if we cannot afford, we should not ALWAYS rely on government.The government is already in enough debt.","health, care, insurance, government, provide, education, free, company, service, work"
1312,2,Health Care Education is good. As times go by people are starting to realize the importance of health and are willing to listen and open-minded to new ideas.,"health, care, insurance, government, provide, education, free, company, service, work"
1197,2,"A healthcare plan? Some people don't want to see their tax money going to provide a free healthcare plan though for people who might not even really need / ""deserve"" it.","health, care, insurance, government, provide, education, free, company, service, work"
1311,2,Healthcare insurance needs a whole makeover.,"health, care, insurance, government, provide, education, free, company, service, work"
868,2,and somehow provide education on health care because there's hundreds of people who don't know anything about health care,"health, care, insurance, government, provide, education, free, company, service, work"
1090,2,"exactly and the last thing we need is for money to be taken from our education. its because people arent getting a good enough education that they are needing medicare. if more people focused and highering their education, and if the government went more into helping the education system less people would need government care to afford health care. less people would get sick because they would be able to afford a cleaner enviroment","health, care, insurance, government, provide, education, free, company, service, work"
1092,2,"i am a big believer in the laissez-fare** approach to government. ""handsoff approach"" whenever the government is involved, the quality is decreased, the care is decreased, and honestly so many shortcuts are taken, that people might as well not even use it. whenever private companies do anything, the quality is a lot higher because they need you to want it, and to buy it, so they are going to make it to the best of their ability. yes it might be a little more pricey, but wouldn't it be worth it if the product was better? this is how i feel towards government controlling our health care systems, honestly the quality would suck if it were under the government hands. the only thing i think the government should help with is education. Sweden, if you are a born citizen, you get to go to college for free. this is how it should be here in America. with a smarter population, health care would take care of itself. people would be able to afford their own health care. also we might become a top country once again. i still think their needs to be competition into what college a person attends though, otherwise college would be like high school, just a right of passage.","health, care, insurance, government, provide, education, free, company, service, work"
1093,2,"I agreed that education on preventive care need to be raised. In addition, there should be ways to make this information available to everyone, and making everyone aware of it. Nowadays, we know that not many people are interested and unaware of what can they do to prevent themselves from disease but if we could make the preventive care campaign more interesting and easier to understand, it would eventually got into everyone's head.","health, care, insurance, government, provide, education, free, company, service, work"
977,2,Very true. Not very many people are educated health-wise. Health programs and lectures should be given in the workplace to employers and employees no matter where they work. This should be a part of orientation when someone begins a new job.,"health, care, insurance, government, provide, education, free, company, service, work"
1094,2,"I think it's people's right whether they want or do not want to have health insurance. Indeed, it is great if everyone has health insurance, but if it's not their will then there shouldn't be any unfair force to get one. Some people knows how to take care and prevent them from disease, such as eating right. This will help cutting government's budget that wanted to provide health insurance to everyone. With this money, government can use it to build more Emergency care, and that's where everyone really need because we don't know what's going to happen to us at any moment.","health, care, insurance, government, provide, education, free, company, service, work"
1095,2,"Totally agree on education system. The easier to get access to education, the more people will wanted to get education. The competition of career in market will increase, people would seek even higher education to compete, consequently, more people are aware and educated, we can produce not just a better healthcare system, but others too such as economic.","health, care, insurance, government, provide, education, free, company, service, work"
1387,2,"a friend of mine who works at lubys was attacked for arguing with a customer who was being difficult and stubborn about the prices and food combos that was offered, my friend didnt hit back or anything and her managers didnt do anything at all to help her, health insurance should always be provided at every job since theres always a chance that a stubborn customer will resort to violence","health, care, insurance, government, provide, education, free, company, service, work"
1302,2,"Doctors, indeed have higher educational levels, but nurses are significantly important just the same amount.","health, care, insurance, government, provide, education, free, company, service, work"
1097,2,Reforming the patten to lower the amount of time a pharmaceutical company can hold the right to monopolies their product will help a lot,"health, care, insurance, government, provide, education, free, company, service, work"
974,2,I agree. Health care should also be fixed to where wealthy people can also benefit.,"health, care, insurance, government, provide, education, free, company, service, work"
973,2,I don't think it should depend on income.,"health, care, insurance, government, provide, education, free, company, service, work"
1072,2,"I believe that education is the fundamental root of every possible changes in the country. By supporting education, specially in healthcare profession, we can produce more doctors, nurses, and others related healthcare career. The term of supporting education I mean is, for example provide more scholarships for students, provide more opportunity and more campaign to level up the interested of student in Healthcare profession careers. Also, provide more opportunity to international student so they will be able to work in the US, provide more funds and affordable education to low-income student. Tuition needs to be flat rate, rather than keep going up every year. No one would be able to continue their education in a higher level of education if they know they will be broke after graduating.","health, care, insurance, government, provide, education, free, company, service, work"
1459,2,Insurance companies should be better regulated and not making such outrages profits for what little they do to make healthcare better,"health, care, insurance, government, provide, education, free, company, service, work"
1453,2,The government should offer a basic healthcare coverage policy to all Americans regardless of employment or income level.,"health, care, insurance, government, provide, education, free, company, service, work"
1064,2,One of my biggest concerns is the number of people who cannot access healthcare because of an inability to afford insurance. This could be resolved if the healthcare system were subsidized by the government. I believe that the government could do well do channel more funds towards the healthcare system. The funds do not need to be generated via tax hikes; they can be allocated by reducing spending in other aspects such as the military.,"health, care, insurance, government, provide, education, free, company, service, work"
1219,2,"There should be a continue growth of health care providers so the ""competition"" aspect of it would lower the cost of health care.","health, care, insurance, government, provide, education, free, company, service, work"
1026,2,"People need to be more informed and educated about the economy and what's going on so that they can have more of a voice when it comes to things that they have to pay for, such as health care. They need to have an opinion and be able to decide on such health care policies and ideas that would help benefit them and the rest.","health, care, insurance, government, provide, education, free, company, service, work"
1034,2,"We need those who enforce health care, and we need those who enforce fair treatment.","health, care, insurance, government, provide, education, free, company, service, work"
1321,2,"As americans we should be taking care of our bodies and not allowing ourselves to be put in the situation where we would have to go to a healthcare facility, but stuff happens that we cant stop.","health, care, insurance, government, provide, education, free, company, service, work"
1021,2,"the government should stop focusing so much money efforts on things that are not for the wellbeing of the population, and focus instead on the health of its citizens not the profits or glory they can receive.","health, care, insurance, government, provide, education, free, company, service, work"
1322,2,"Eating right, working out, and having a stable mental health are key factors that lead to a healthy lifestyle.","health, care, insurance, government, provide, education, free, company, service, work"
1439,2,Everyone should have the same health care to cover medical needs. Just the financial aid depends on your income and other expenses you pay. People should have the same oppurtunity in receiving health care needs.,"health, care, insurance, government, provide, education, free, company, service, work"
1433,2,"Exactly, to no extent all surgeries should be covered especially if it is an emergency and you don't have the finances to cover the surgery in full I believe the ethics aspect of a physical are in to place where they should have some type of compassion to cover patients that not only can't afford surgeries but coverage for all patients period.","health, care, insurance, government, provide, education, free, company, service, work"
1041,2,the insurance companies should not charge the elder more for there premiums just because they are old.,"health, care, insurance, government, provide, education, free, company, service, work"
1430,2,"For as the education aspect of health care, there should be more internships in the medical field for the students who are interested in health care. Reason being, by shadowing the physician you not only gain experience but you get the one on one hands on activity close to the physician and interacting with the patients no matter the unit you are assigned too.","health, care, insurance, government, provide, education, free, company, service, work"
1442,2,Going to the dentist office can get very pricey just depending on what you need to get done. These dentist should have some of payment plan if you can not pay the total amount. I know when you get braces there are payment plans but even then the total amount that each person pays is not the same. So just depending on the doctor they should regulate payment plans.,"health, care, insurance, government, provide, education, free, company, service, work"
1324,2,I think all americans should know what our current healthcare is all about.,"health, care, insurance, government, provide, education, free, company, service, work"
1224,2,"In other countries, health care does not cost as much and citizens are able to go to the doctor whenever they need it. I have heard of instances when people from other countries go to the doctor just to treat a minor cold. America's health care system needs to have a lower price on service and medicine at hospitals.","health, care, insurance, government, provide, education, free, company, service, work"
1226,2,"I completely agree. Prices of health care does not vary so a person that makes an average of $300,000 annually pays the same amount for health care as someone who earns $30,000. Without insurance, no help is provided. Not many people from unwealthy families can pay for the necessary help.","health, care, insurance, government, provide, education, free, company, service, work"
1047,2,I agree! Preventive care is the best care.,"health, care, insurance, government, provide, education, free, company, service, work"
1227,2,"Health care should be provided to everyone but insurance should be optional and not taken out of each paycheck. In many instances, when people try to use the Insurance that was taken out of their paychecks, the hospitals tell them that the insurance is unavailable and they would have to pay the full amount upfront or no care is provided.","health, care, insurance, government, provide, education, free, company, service, work"
1445,2,"I agree. All health care should also be equal price, no matter if you have different medical insurances.","health, care, insurance, government, provide, education, free, company, service, work"
1446,2,Maybe they can also offer discounts to clients that are in medical need regularly.,"health, care, insurance, government, provide, education, free, company, service, work"
1208,2,"healthcare is a more of a service then a right. if we think about it strictly as a right, then it might as well be free. if healthcare is free, for anyone, we might as well dig ourselves a hole. there will be a deficit that will be very hard to get out of.","health, care, insurance, government, provide, education, free, company, service, work"
1206,2,abortion shouldn't be covered by healthcare. they have birth control for that.,"health, care, insurance, government, provide, education, free, company, service, work"
1229,2,"Hospitals seem to be discriminative when it comes to who to help first. Since America consists of many Hispanics, more Hispanic nurses and doctors should be hired.","health, care, insurance, government, provide, education, free, company, service, work"
1204,2,"healthcare should be available to everyone, but to varying degrees. it's a fundamental right to live, but people should get what is appropriate. perhaps helathcare should be based on current health, job environment, place of residence, etc.","health, care, insurance, government, provide, education, free, company, service, work"
998,2,that doesnt mean they also dont need health care.,"health, care, insurance, government, provide, education, free, company, service, work"
1402,2,"with that being done, immigrants and other non citizens of the united states would also be cared for in a different program that they will pay a small amount for while working to get their citizenship if they are planning to start a new life in the united states","health, care, insurance, government, provide, education, free, company, service, work"
1479,2,It should be mandatory to have a degree to be able to work in a doctors office. Such big responsibility has to have an education on what you are doing.,"health, care, insurance, government, provide, education, free, company, service, work"
1098,2,I like this idea. I do believe that if the government are in control of our government then they'll take many short cuts to just save a buck.,"health, care, insurance, government, provide, education, free, company, service, work"
1327,2,Maybe america should look at other established countries and see if it working for those countries.,"health, care, insurance, government, provide, education, free, company, service, work"
1365,2,food stamps should be given to every family that at least have one person in the household working and not to those who are in the unemployed group that refuses to look for a job,"health, care, insurance, government, provide, education, free, company, service, work"
943,2,"research for cures should be consolidated and not spread out over various companies, the health and lives of the people are more important than the possible monies the companies are competing for.","health, care, insurance, government, provide, education, free, company, service, work"
1193,2,The government should build more health agencies in many different areas around the USA that will provide all sorts of different health services ranging from check-ups to surgeries.,"health, care, insurance, government, provide, education, free, company, service, work"
940,2,there should be requirements that health professionals offer their services free of charge for at least one organization to help those who are too poor in our country,"health, care, insurance, government, provide, education, free, company, service, work"
1125,2,"have automated / self-service screenings, scannings like MRIs, X-Rays, and such guided by a computer to reduce cost of labor (except for the actual examination of the results which are provided by the doc)","health, care, insurance, government, provide, education, free, company, service, work"
1329,2,if someone is need they should be cared for with or without insurance,"health, care, insurance, government, provide, education, free, company, service, work"
1191,2,"Health care agencies on a university campus should provide free basic healthcare to students that show the need for it, as the healthcare was a part of the tuition for the university.","health, care, insurance, government, provide, education, free, company, service, work"
1190,2,Health care should be more funded by the government ; the government should purpose a large budget for health care.,"health, care, insurance, government, provide, education, free, company, service, work"
1296,2,"I think that most Americans should have the same level of insurance care. Although health insurance prices differs, some americans are just more fortunate than others.","health, care, insurance, government, provide, education, free, company, service, work"
1127,2,"Low-income families (parent and child) should be granted cheaper health care service or insurance. Either flat-rate reduction from the hospital or reduced insurance prices from the insurance companies. This discount can be limited (say, one annual visit) to avoid abuse.","health, care, insurance, government, provide, education, free, company, service, work"
1128,2,"provide extensive, long-term payment plans that are more flexible with interest equal to inflation.","health, care, insurance, government, provide, education, free, company, service, work"
1129,2,Also free/reduced screenings for students of all ages from the elementary to the university level should be given 1 free annual check-up and reduced screenings after the first initial screening.,"health, care, insurance, government, provide, education, free, company, service, work"
1131,2,"Low-income should pay a certain amount per doctor's visit, mid-income increased from there, and high-income charged the most with income being the only factor in determining health insurance coverage and costs. (For example: cost per visit could be $15, $35, and $55 or something along those lines.)","health, care, insurance, government, provide, education, free, company, service, work"
1189,2,All health care providers and agencies should accept health care insurance and medicate insurance.,"health, care, insurance, government, provide, education, free, company, service, work"
1188,2,"health care should be free for the needy families, those whom have low income and have large family.","health, care, insurance, government, provide, education, free, company, service, work"
1187,2,"in addition that health care should be available to everyone , a small fee should be charged for applying for receiving health care that everybody can afford.","health, care, insurance, government, provide, education, free, company, service, work"
1186,2,Health care should be available to everyone.,"health, care, insurance, government, provide, education, free, company, service, work"
929,2,"doctors should not get big bonuses for taking insurances, like medicaid or medicare, they over do work so they can get paid from the government and then ultimately it hurts the people","health, care, insurance, government, provide, education, free, company, service, work"
1330,2,the health care system needs an immense amount of improvement,"health, care, insurance, government, provide, education, free, company, service, work"
1294,2,Technology from back then to now have improved so much. I think that the technology aspect of the Health Care is great.,"health, care, insurance, government, provide, education, free, company, service, work"
1265,2,The Ambulances should be free and covered by the government same as police departments and fire departments.,"health, care, insurance, government, provide, education, free, company, service, work"
1332,2,"americans should invest more in their health Yes american people yes, but for those who are not here legaly, they should not","health, care, insurance, government, provide, education, free, company, service, work"
1134,2,"Enrolled students should have opportunities to receive free health care benefits, it would bring in more students, better grades, and higher education. So of course the probable way to do this would be to require students to maintain a certain GPA to ensure responsibility. Also have better health care depending on how high the GPA is.","health, care, insurance, government, provide, education, free, company, service, work"
1366,2,"every job should provide health insurance since majority are being paid minimum wage and most of their money goes to taxes anyway, theres no harm in providing health insurance to all employees","health, care, insurance, government, provide, education, free, company, service, work"
1301,2,Everything can always use a little improving including our Health Care.,"health, care, insurance, government, provide, education, free, company, service, work"
1297,2,Health care is a topic that not most Americans really take the time to think about. Health care is what keeps us going when our body is shutting down.,"health, care, insurance, government, provide, education, free, company, service, work"
1119,2,"When determining eligibility for government health insurance, other factors should be considered instead of just income and amount of children.","health, care, insurance, government, provide, education, free, company, service, work"
968,2,"A general and affordable insurance plan should be made available to every citizen of the US; it might be costly, but everyone needs some sort of healthcare.","health, care, insurance, government, provide, education, free, company, service, work"
1383,2,"if obesity is the cause for the terrible service, fees, and non benefits for health care then just make food products free to those who can not afford it at all that has a full family with at least one person in the household working","health, care, insurance, government, provide, education, free, company, service, work"
966,2,everyone deserves equal treatment regardless of income or insurance benefits,"health, care, insurance, government, provide, education, free, company, service, work"
1375,2,The people should not depend on the government for everything,"health, care, insurance, government, provide, education, free, company, service, work"
962,2,government funded health care should only be given to those who want it,"health, care, insurance, government, provide, education, free, company, service, work"
1102,2,"Vaccines supply should have enough when its needed. For example, the meningitis vaccine last year, though people without insurance can get it for $25 but what happened was the vaccines weren't enough for everyone, and they have to get them from the private care for over $100. Government should be more prepared on their stocks.","health, care, insurance, government, provide, education, free, company, service, work"
961,2,"the people with the least income should have the highest ""benefit"" from government run insurance companies such as Medicaid and Medicare","health, care, insurance, government, provide, education, free, company, service, work"
1299,2,Patient's should always be taken care of 100 percent with care and patience.,"health, care, insurance, government, provide, education, free, company, service, work"
1255,2,"It's so easy for people to say that we should have free healthcare or something along those lines, but it's unfair to the doctors/nurses/etc. to just provide free service especially if they get paid less because of all of the money and time and effort they've spent getting to that point.","health, care, insurance, government, provide, education, free, company, service, work"
959,2,Hire more insurance employees to weed out those who take advantage of the system,"health, care, insurance, government, provide, education, free, company, service, work"
1104,2,"I also believe in minimal government intervention within the economy; however some intervention is still necessary to a certain extent. Millions of people are priced out of healthcare today meaning that often this system is causing more harm than good. This is when the government needs to step in and make certain restrictions. Private companies work better than state run ones, however their primary motive is profit. When it comes to healthcare, we have to remember that this method will inevitably price out some customers ('patients'). It is essential that nobody gets left behind. Just like education, healthcare is a need which should not be denied to any citizen.","health, care, insurance, government, provide, education, free, company, service, work"
957,2,we should be able to provide thing needed in preventive care within the health care policy/insurance so that we can help prevent future high spending on health,"health, care, insurance, government, provide, education, free, company, service, work"
955,2,health care coverage should be reevaluated and should only cover essentials as to not cover so much and make us pay more,"health, care, insurance, government, provide, education, free, company, service, work"
1370,2,Insurance Companies are not the best . When getting into an accident the  insurance companies have a hard time covering the cost of say anything when its to help you as a customer so to better improve the insurance comp. they need to provide a class in customer service and what the comp./customer expectations are and strat from there and then be able to provide the best deals( service ) you can give to your company/patient since its all about the customer.,"health, care, insurance, government, provide, education, free, company, service, work"
1109,2,"i agree. the more dangerous or health-risk the job is, the more the company should help with health care.","health, care, insurance, government, provide, education, free, company, service, work"
1464,2,"Eventhough specialist have spent more on education, the difference in what they make & what the GP makes for seeing more of the population is unreasonable.  I don't believe in price fixing either by the gov't or insurance companies, but there has to be some way to bring their incomes more in line","health, care, insurance, government, provide, education, free, company, service, work"
951,2,we need to be able to reach out to more people,"health, care, insurance, government, provide, education, free, company, service, work"
1110,2,"when it comes to pharmaceuticals, i think that should coincide with my previous idea that it should be taken away from the governments hand and into the hands of the companies people are employed for. along with getting health care, this should also cover medicines needed to be able to return to work healthy. employers don't want to have employees being out sick all the time, so this in itself will be incentive to having a good health care company set up for their employees.","health, care, insurance, government, provide, education, free, company, service, work"
1028,2,"I think it's important that the health facilities have access to quality tools such as technology. If we want it to be more available to patients, then we should start within their local health care centers.","health, care, insurance, government, provide, education, free, company, service, work"
1465,2,Mental health has to be more of a priority at the most basic levels of healthcare because of it's impact on general health and well being,"health, care, insurance, government, provide, education, free, company, service, work"
1116,2,"Health in an individual should determine their health insurance payments. The healthier one is, the less they pay. This would create an incentive to remain healthy.","health, care, insurance, government, provide, education, free, company, service, work"
948,2,health staff should not be told about a patient's salary or insurance level because it may interfere with their bed side manner,"health, care, insurance, government, provide, education, free, company, service, work"
1117,2,"Free/reduced screenings for things (breast cancer, prostate cancer, etc.) should be more greatly communicated so that a majority of the surrounding population would be aware of it and take advantage of the opportunity.","health, care, insurance, government, provide, education, free, company, service, work"
1120,2,Or the amount that could be saved could be placed into a private retirement account.,"health, care, insurance, government, provide, education, free, company, service, work"
1089,2,i dont think the government should play in any role of the health care. anytime the government takes part in anything with the people the quality greatly decreases. it should be the responsibility of the workplace.,"health, care, insurance, government, provide, education, free, company, service, work"
0,2,The health care system should finance more money the people who are less healthy and ill or have some sort of disease and not as much to the people who are regularly healthy,"health, care, insurance, government, provide, education, free, company, service, work"
865,2,"if anyone is sick, whether they have insurance or not, they should be able and have the right to receive emergency room services","health, care, insurance, government, provide, education, free, company, service, work"
1749,2,"The first issue I belive to be the root problem would be the finiancial sector. The cost of medicine in this country is way overpriced for many citizens. The fact that medical insurance companies can have total control on how much to spend on an individual, this is bad for every citizen. So, I belive there should be a sort of saftey net that covers all citizens from fraud, protecting the consumer. If everybody is covered for the bare minimum of healthcare this would increase life expentecy in the United States.","health, care, insurance, government, provide, education, free, company, service, work"
392,2,if the person works for any place they should be provided with some sort of healthcare option,"health, care, insurance, government, provide, education, free, company, service, work"
395,2,make work accidents go out of the companies pocket,"health, care, insurance, government, provide, education, free, company, service, work"
396,2,have long term care for an individual be discounted,"health, care, insurance, government, provide, education, free, company, service, work"
398,2,use a state as a guinea pig for an affordable healthcare system and see how well (or not so well) it works,"health, care, insurance, government, provide, education, free, company, service, work"
401,2,"allow the government to provide healthcare, no matter the person's condition, ethnicity, education, employment, etc.","health, care, insurance, government, provide, education, free, company, service, work"
405,2,all Americans should be given health insurance,"health, care, insurance, government, provide, education, free, company, service, work"
1750,2,insurance companies shouldnt have a miniumum deductible. whats the point of even having insurance then?,"health, care, insurance, government, provide, education, free, company, service, work"
408,2,health first policy by all health care providers,"health, care, insurance, government, provide, education, free, company, service, work"
415,2,government run health care system,"health, care, insurance, government, provide, education, free, company, service, work"
416,2,"see what works and what doesn't using a guinea pig type of experimentation although some countries, in culture and in economics, are much different than the United States. possibly see how well a type of policy works in a country similar to ours","health, care, insurance, government, provide, education, free, company, service, work"
417,2,"allow people with their own, already established private health insurance to keep their insurance, while others who cannot afford or are not provided with the option of insurance can use the government's help with paying for/receiving good health care","health, care, insurance, government, provide, education, free, company, service, work"
420,2,long term care patients should be provided with all they need to successfully recover or get closer to recovering,"health, care, insurance, government, provide, education, free, company, service, work"
430,2,Create state health care programs rather than a national one,"health, care, insurance, government, provide, education, free, company, service, work"
431,2,Divide health care budget in terms of priorities and levels of help needed,"health, care, insurance, government, provide, education, free, company, service, work"
432,2,People must provide proof that health care is needed,"health, care, insurance, government, provide, education, free, company, service, work"
1745,2,there should be a 24-7 clinic in every city. And they shouldnt charge extra just because it is one. Health is Health.,"health, care, insurance, government, provide, education, free, company, service, work"
1754,2,Having medicaid and chips still isnt decently cheap or at a good price.,"health, care, insurance, government, provide, education, free, company, service, work"
380,2,different aspects of the health care of other countries could be taken into consideration to see what works and what doesn't,"health, care, insurance, government, provide, education, free, company, service, work"
376,2,make free health care,"health, care, insurance, government, provide, education, free, company, service, work"
269,2,Emergency room services should be at an equal service to all patients.,"health, care, insurance, government, provide, education, free, company, service, work"
1809,2,"Regulation yes, determining who should receive a type of healthcare then no.","health, care, insurance, government, provide, education, free, company, service, work"
1808,2,"Funding mostly comes from the GOVERNMENT which really means TAXPAYERS, yet when the research is done, the companies who received all this funding then charges the TAXPAYERS outrageous prices. IF it comes from private funding than we have no say to what they can charge.","health, care, insurance, government, provide, education, free, company, service, work"
284,2,"make healthcare more accessible to immigrants who are becoming citizens because they are coming here for equal opportunity in which they dont get i their previous country so they obviously deserve health insurance, not for free but just given a better opportunity to achieve it like any other citizen of the US","health, care, insurance, government, provide, education, free, company, service, work"
1798,2,"I personally don't see how the government stays out of healthcare. If the government doesn't somewhat regulate it, then who will?","health, care, insurance, government, provide, education, free, company, service, work"
1789,2,Make a Law stating that no politician should receive funds from donors who control insurance companies or any other companies for that matter.,"health, care, insurance, government, provide, education, free, company, service, work"
1788,2,"Laws are not the answer. It is holding the insurance company accountable, but since most politicians receive funds from these companies, it is hard to hold them accountable.","health, care, insurance, government, provide, education, free, company, service, work"
1783,2,"In order to cut cost for health care for AMERICANS, we need to stop giving free health care to those who are here illegally, on visas, or those who come for a short time for education. We as Americans pay way to much for those who take advantage of our system that was put there for the Legal American people.","health, care, insurance, government, provide, education, free, company, service, work"
1781,2,Take the government out of the Healthcare system ASAP.,"health, care, insurance, government, provide, education, free, company, service, work"
330,2,"i have recently learned that obama passed a law for birthcontrol to be free, i believe if you have insurance, so i believe everyone should have a fair chance of free birthcontrol like people with insurance.","health, care, insurance, government, provide, education, free, company, service, work"
1780,2,Providing health care seminars to encourage those to join the health care profession.,"health, care, insurance, government, provide, education, free, company, service, work"
356,2,"Personally, I think that if doctors and nurses, etc. were on a government paycheck like police officers or firemen then it would be easier to give health care to anyone who needs it, rather than the people who can afford it.","health, care, insurance, government, provide, education, free, company, service, work"
357,2,this is not true for all birth control. If it's true at all. I take birth control every day and I pay $50 a month for it. WITH insurance.,"health, care, insurance, government, provide, education, free, company, service, work"
367,2,make the average health care affordable,"health, care, insurance, government, provide, education, free, company, service, work"
372,2,make information on health care readily available,"health, care, insurance, government, provide, education, free, company, service, work"
373,2,"people who already health insurance through their employer should be left alone, people who are unemployed or work some where where healthcare is not provided should be given some type of health care option","health, care, insurance, government, provide, education, free, company, service, work"
374,2,"healthcare should be made to understand, not worrying if you have the best insurance plan or if the doctor you like does not take your insurance; such as PPO, HMO, etc...","health, care, insurance, government, provide, education, free, company, service, work"
433,2,Create more jobs in the health care field so that others and educate themselves and take health related problems into their own hands,"health, care, insurance, government, provide, education, free, company, service, work"
435,2,Compare with foreign countries with successful health care systems and adjust to strategies that are used by them,"health, care, insurance, government, provide, education, free, company, service, work"
438,2,"health care for the homeless and people with mental health issues should also be helped on a frequent basis, such as city emergency checking out the homeless while not on calls, which will also help with unnecessary calls looking for homeless people","health, care, insurance, government, provide, education, free, company, service, work"
440,2,"also, encourage people to take jobs in the health care field","health, care, insurance, government, provide, education, free, company, service, work"
1707,2,"Education is by far the most important resource that is lacking in this country and is available to those who really want it. Education could provide the inspiration needed for individuals to lead healthier lifestyles, and also the aspiration to do so and to be less of a burden on society as well.","health, care, insurance, government, provide, education, free, company, service, work"
489,2,Provide better care for mental health in order to educate people on health care,"health, care, insurance, government, provide, education, free, company, service, work"
1705,2,"I agree, many people don't realize and I am still learning that insurance companies run our health industry. They control what is approved by the FDA and other thing s that I don't think they should have the power to control. I still don't know much about how these companies go about having so much power over our healthcare system, but if there was a class offered to educate the masses on how corrupt this is im sure things will change.","health, care, insurance, government, provide, education, free, company, service, work"
